timestamp,y
0,0.1257302210933933
1,-0.1321048632913019
2,0.6404226504432821
3,0.10490011715303971
4,-0.535669373161111
5,0.36159505490948474
6,1.3040000451301372
7,0.9470809631292422
8,-0.7037352358069926
9,-1.2654214710460525
10,-0.6232744625373522
11,0.0413259793472436
12,-2.3250307746388343
13,-0.21879166393254573
14,-1.2459109472530652
15,-0.7322673547034516
16,-0.5442589828573099
17,-0.31630015636915454
18,0.4116305363741328
19,1.0425133694426776
20,-0.12853466294403426
21,1.3664634705496859
22,-0.6651946734866135
23,0.3515100700930197
24,0.9034701816518086
25,0.09401229776087457
26,-0.7434992493538084
27,-0.9217253762584194
28,-0.45772582566733916
29,0.2201951234700494
30,-1.009618183538736
31,-0.20917557487171307
32,-0.15922500991447772
33,0.5408455846858077
34,0.2146591225063409
35,0.3553727090399214
36,-0.6538286094183394
37,-0.12961363369276946
38,0.7839754700613295
39,1.4934311452207607
40,-1.2590655321041202
41,1.5139237747390626
42,1.3458754237823045
43,0.7813114007004275
44,0.2644556303293035
45,-0.3139228145364278
46,1.4580206835369587
47,1.9602583164499647
48,1.801634869866125
49,1.31510376473437
50,0.357380410658956
51,-1.2083186322821715
52,-0.004454133120083229
53,0.6564749350763358
54,-1.2883614637495544
55,0.39512206018200824
56,0.42986369482223
57,0.6960427239628685
58,-1.184117966757189
59,-0.6617025720390349
60,-0.43643524714322124
61,-1.169801907772864
62,1.739367877130134
63,-0.4959107284421519
64,0.3289696294602021
65,-0.258572545473924
66,1.5834728788021222
67,1.3203609870818391
68,0.6333526228249152
69,-2.2035098806466507
70,0.05202897425988651
71,0.6836861907765345
72,1.0039615758421696
73,-0.6179070447076008
74,1.8220113633283233
75,-1.3204309700132935
76,-0.6615280218152191
77,0.9350499881140221
78,0.049054613825311656
79,2.002392583645255
80,0.18851919251246557
81,-0.6331940901922267
82,-0.37756350523280824
83,-1.0911461176191954
84,-1.277680166386608
85,0.6304114907682319
86,0.5811658124128057
87,1.294558819441117
88,-0.7546057912599311
89,1.689107452443673
90,-0.2873877078086663
91,1.5744082788445868
92,-0.4327858471825968
93,-0.735483292342275
94,0.24978537155866684
95,1.0314530848694723
96,0.16100957671534466
97,-0.5855288241233366
98,-1.341219714076669
99,-1.401520214917428
100,0.5026828498748657
